#	 mag	 abs_mag	 b.c.
0.69401	0.69401	1
-0.671875	0.671875	1
-0.671875	0.671875	1
0.731771	0.731771	1
0.731771	0.731771	1
0.733073	0.733073	1
0.733073	0.733073	1
-0.753906	0.753906	1
-0.753906	0.753906	1
0.63151	0.63151	1
0.63151	0.63151	1
-0.652344	0.652344	1
-0.652344	0.652344	1
0.613281	0.613281	1
0.613281	0.613281	1
-0.53125	0.53125	1
-0.53125	0.53125	1
0.50651	0.50651	1
0.50651	0.50651	1
0.509115	0.509115	1
0.509115	0.509115	1
-0.652344	0.652344	1
-0.652344	0.652344	1
0.678385	0.678385	1
0.678385	0.678385	1
0.675781	0.675781	1
0.675781	0.675781	1
-0.669271	0.669271	1
-0.669271	0.669271	1
0.695312	0.695312	1
0.695312	0.695312	1
-0.669271	0.669271	1
0.0390625	0.0390625	-1
-0.0481771	0.0481771	-1
0.634115	0.634115	1
-0.61849	0.61849	1
-0.61849	0.61849	1
-0.619792	0.619792	1
-0.619792	0.619792	1
-0.621094	0.621094	1
-0.621094	0.621094	1
-0.605469	0.605469	1
-0.605469	0.605469	1
-0.602865	0.602865	1
0.167969	0.167969	-1
0.169271	0.169271	-1
-0.591146	0.591146	1
0.709635	0.709635	1
0.709635	0.709635	1
0.71224	0.71224	1
0.71224	0.71224	1
0.709635	0.709635	1
0.709635	0.709635	1
-0.707031	0.707031	1
-0.707031	0.707031	1
0.683594	0.683594	1
0.683594	0.683594	1
-0.734375	0.734375	1
-0.734375	0.734375	1
0.677083	0.677083	1
0.677083	0.677083	1
0.670573	0.670573	1
0.670573	0.670573	1
0.671875	0.671875	1
0.671875	0.671875	1
-0.589844	0.589844	1
0.479167	0.479167	-1
0.480469	0.480469	-1
-0.548177	0.548177	1
0.661458	0.661458	1
0.661458	0.661458	1
-0.678385	0.678385	1
-0.678385	0.678385	1
-0.682292	0.682292	1
-0.682292	0.682292	1
0.697917	0.697917	1
0.697917	0.697917	1
0.696615	0.696615	1
0.696615	0.696615	1
0.71224	0.71224	1
0.71224	0.71224	1
-0.708333	0.708333	1
-0.708333	0.708333	1
0.707031	0.707031	1
0.707031	0.707031	1
-0.644531	0.644531	1
-0.644531	0.644531	1
0.645833	0.645833	1
0.645833	0.645833	1
-0.638021	0.638021	1
-0.638021	0.638021	1
0.65625	0.65625	1
0.65625	0.65625	1
-0.686198	0.686198	1
-0.686198	0.686198	1
0.670573	0.670573	1
0.670573	0.670573	1
-0.666667	0.666667	1
-0.666667	0.666667	1
-0.674479	0.674479	1
-0.674479	0.674479	1
0.619792	0.619792	1
0.5625	0.5625	-1
-0.550781	0.550781	-1
-0.661458	0.661458	1
-0.66276	0.66276	1
-0.66276	0.66276	1
-0.654948	0.654948	1
-0.654948	0.654948	1
-0.65625	0.65625	1
-0.65625	0.65625	1
0.708333	0.708333	1
0.708333	0.708333	1
-0.686198	0.686198	1
-0.686198	0.686198	1
0.671875	0.671875	1
0.671875	0.671875	1
-0.699219	0.699219	1
-0.699219	0.699219	1
-0.701823	0.701823	1
-0.701823	0.701823	1
0.707031	0.707031	1
0.707031	0.707031	1
-0.720052	0.720052	1
-0.720052	0.720052	1
0.729167	0.729167	1
0.729167	0.729167	1
0.727865	0.727865	1
0.727865	0.727865	1
0.72526	0.72526	1
0.72526	0.72526	1
-0.674479	0.674479	1
-0.674479	0.674479	1
-0.678385	0.678385	1
-0.678385	0.678385	1
0.670573	0.670573	1
0.670573	0.670573	1
-0.666667	0.666667	1
-0.666667	0.666667	1
0.671875	0.671875	1
0.671875	0.671875	1
-0.664062	0.664062	1
-0.664062	0.664062	1
-0.661458	0.661458	1
-0.265625	0.265625	-1
0.28776	0.28776	-1
0.660156	0.660156	1
-0.666667	0.666667	1
