mag	abs_mag	b.c.
0.608025	0.608025	1
-0.459877	0.459877	1
0.138889	0.138889	-1
0.12963	0.12963	-1
-0.37037	0.37037	1
0.62963	0.62963	1
0.62963	0.62963	1
0.62037	0.62037	1
0.62037	0.62037	1
-0.546296	0.546296	1
-0.148148	0.148148	-1
-0.138889	0.138889	-1
-0.595679	0.595679	1
0.753086	0.753086	1
0.753086	0.753086	1
0.756173	0.756173	1
0.756173	0.756173	1
-0.737654	0.737654	1
-0.737654	0.737654	1
0.777778	0.777778	1
0.219136	0.219136	-1
-0.0493827	0.0493827	-1
-0.697531	0.697531	1
0.762346	0.762346	1
-0.299383	0.299383	-1
0.333333	0.333333	-1
-0.574074	0.574074	1
-0.564815	0.564815	1
0.324074	0.324074	-1
0.32716	0.32716	-1
-0.558642	0.558642	1
0.435185	0.435185	1
-0.225309	0.225309	-1
-0.231481	0.231481	-1
-0.126543	0.126543	1
-0.123457	0.123457	1
0.429012	0.429012	-1
-0.472222	0.472222	-1
-0.657407	0.657407	1
0.641975	0.641975	1
0.641975	0.641975	1
-0.675926	0.675926	1
-0.228395	0.228395	-1
-0.231481	0.231481	-1
-0.645062	0.645062	1
-0.675926	0.675926	1
-0.675926	0.675926	1
-0.688272	0.688272	1
0.0925926	0.0925926	-1
-0.0462963	0.0462963	-1
0.635802	0.635802	1
-0.601852	0.601852	1
0.509259	0.509259	-1
0.54321	0.54321	-1
-0.54321	0.54321	1
0.697531	0.697531	1
0.697531	0.697531	1
0.703704	0.703704	1
0.703704	0.703704	1
-0.67284	0.67284	1
-0.67284	0.67284	1
0.728395	0.728395	1
0.728395	0.728395	1
-0.756173	0.756173	1
-0.756173	0.756173	1
0.700617	0.700617	1
0.700617	0.700617	1
-0.709877	0.709877	1
-0.32716	0.32716	-1
0.361111	0.361111	-1
0.67284	0.67284	1
-0.638889	0.638889	1
-0.638889	0.638889	1
0.746914	0.746914	1
-0.382716	0.382716	-1
-0.385802	0.385802	-1
0.740741	0.740741	1
-0.756173	0.756173	1
-0.756173	0.756173	1
0.731481	0.731481	1
0.731481	0.731481	1
0.725309	0.725309	1
0.725309	0.725309	1
-0.787037	0.787037	1
-0.787037	0.787037	1
0.67284	0.67284	1
0.67284	0.67284	1
-0.666667	0.666667	1
-0.666667	0.666667	1
0.728395	0.728395	1
0.728395	0.728395	1
-0.719136	0.719136	1
-0.453704	0.453704	-1
0.447531	0.447531	-1
0.703704	0.703704	1
-0.709877	0.709877	1
0.626543	0.626543	-1
-0.537037	0.537037	-1
-0.762346	0.762346	1
0.734568	0.734568	1
0.734568	0.734568	1
-0.679012	0.679012	1
